"year","month","discount","returned","sales_month"
"2016","7","0.20","Yes","19.92"
"2016","7","0.30","Yes","172.19"
"2016","7","0.00",NULL,"41.86"
"2016","7","0.20",NULL,"211.06"
"2016","7","0.00",NULL,"159.98"
"2016","7","0.20",NULL,"119.83"
"2016","7","0.00",NULL,"218.57"
"2016","7","0.10",NULL,"63.88"
"2016","7","0.20",NULL,"255.94"
"2016","7","0.00",NULL,"257.87"
"2016","7","0.20",NULL,"813.01"
"2016","7","0.70","Yes","5.18"
"2016","7","0.60","Yes","17.50"
"2016","7","0.20","Yes","575.92"
"2016","7","0.00",NULL,"197.97"
"2016","7","0.20","Yes","10.37"
"2016","7","0.00",NULL,"177.20"
"2016","7","0.20",NULL,"16.03"
"2016","7","0.80",NULL,"29.93"
"2016","7","0.20",NULL,"55.92"
"2016","7","0.00",NULL,"53.50"
"2016","7","0.40",NULL,"23.99"
"2016","7","0.20",NULL,"22.29"
"2016","7","0.00",NULL,"153.69"
"2016","7","0.20","Yes","69.01"
"2016","7","0.20",NULL,"672.84"
"2016","7","0.00",NULL,"77.92"
"2016","7","0.20",NULL,"23.84"
"2016","7","0.00",NULL,"35.98"
"2016","7","0.80",NULL,"1.04"
"2016","7","0.70",NULL,"27.36"
"2016","7","0.20",NULL,"123.55"
"2016","7","0.70",NULL,"9.81"
"2016","7","0.20",NULL,"14.35"
"2016","7","0.00",NULL,"5.56"
"2016","7","0.70",NULL,"8.16"
"2016","7","0.20",NULL,"2728.02"
"2016","7","0.20","Yes","431.14"
"2016","7","0.20",NULL,"9.24"
"2016","7","0.30",NULL,"981.37"
"2016","7","0.00",NULL,"73.98"
"2016","7","0.20",NULL,"4.37"
"2016","7","0.00",NULL,"1412.74"
"2016","7","0.30",NULL,"657.93"
"2016","7","0.20",NULL,"478.48"
"2016","7","0.00",NULL,"535.41"
"2016","7","0.20",NULL,"49.62"
"2016","7","0.80","Yes","16.78"
"2016","7","0.60",NULL,"16.74"
"2016","7","0.20",NULL,"370.74"
"2016","7","0.20","Yes","575.97"
"2016","7","0.80","Yes","4.84"
"2016","7","0.20",NULL,"26.63"
"2016","7","0.00",NULL,"15.60"
"2016","7","0.20",NULL,"213.22"
"2016","7","0.00",NULL,"285.62"
"2016","7","0.20",NULL,"25.98"
"2016","7","0.00","Yes","19.92"
"2016","7","0.20",NULL,"6.10"
"2016","7","0.00",NULL,"70.53"
"2016","7","0.20",NULL,"257.87"
"2016","7","0.00",NULL,"103.01"
"2016","7","0.20",NULL,"48.94"
"2016","7","0.40",NULL,"13.49"
"2016","7","0.20",NULL,"35.86"
"2017","7","0.20",NULL,"435.50"
"2017","7","0.00",NULL,"257.92"
"2017","7","0.20",NULL,"6.91"
"2017","7","0.80",NULL,"41.57"
"2017","7","0.20",NULL,"148.48"
"2017","7","0.00",NULL,"150.98"
"2017","7","0.20",NULL,"22.90"
"2017","7","0.00",NULL,"786.50"
"2017","7","0.30",NULL,"199.84"
"2017","7","0.20",NULL,"682.02"
"2017","7","0.60",NULL,"7.76"
"2017","7","0.70",NULL,"2.50"
"2017","7","0.00",NULL,"1178.32"
"2017","7","0.20",NULL,"17.23"
"2017","7","0.00",NULL,"293.09"
"2017","7","0.20",NULL,"896.70"
"2017","7","0.70",NULL,"6.48"
"2017","7","0.00",NULL,"523.01"
"2017","7","0.20",NULL,"1551.12"
"2017","7","0.00",NULL,"524.82"
"2017","7","0.20",NULL,"673.84"
"2017","7","0.00",NULL,"378.02"
"2017","7","0.20",NULL,"561.57"
"2017","7","0.00",NULL,"141.40"
"2017","7","0.30",NULL,"383.61"
"2017","7","0.00",NULL,"831.20"
"2017","7","0.20",NULL,"6.26"
"2017","7","0.80",NULL,"1.93"
"2017","7","0.20",NULL,"78.75"
"2017","7","0.00",NULL,"135.99"
"2017","7","0.20",NULL,"21.12"
"2017","7","0.00",NULL,"97.82"
"2017","7","0.20",NULL,"364.70"
"2017","7","0.30",NULL,"341.49"
"2017","7","0.20",NULL,"4.93"
"2017","7","0.00",NULL,"181.96"
"2017","7","0.20",NULL,"241.18"
"2017","7","0.00",NULL,"301.96"
"2017","7","0.30",NULL,"382.12"
"2017","7","0.00",NULL,"327.96"
"2017","7","0.20",NULL,"4.93"
"2017","7","0.80",NULL,"48.63"
"2017","7","0.00",NULL,"99.20"
"2017","7","0.20",NULL,"5.16"
"2017","7","0.00",NULL,"464.97"
"2017","7","0.20",NULL,"20.56"
"2017","7","0.00",NULL,"15.80"
"2017","7","0.30",NULL,"913.43"
"2017","7","0.20",NULL,"10.37"
"2017","7","0.00",NULL,"38.88"
"2017","7","0.10",NULL,"1931.04"
"2017","7","0.00",NULL,"2309.65"
"2017","7","0.20","Yes","170.35"
"2017","7","0.20",NULL,"317.69"
"2017","7","0.00",NULL,"519.96"
"2017","7","0.20",NULL,"18.50"
"2017","7","0.00",NULL,"98.21"
"2017","7","0.30",NULL,"384.94"
"2017","7","0.20",NULL,"289.80"
"2017","7","0.00",NULL,"1089.34"
"2017","7","0.70",NULL,"2.03"
"2017","7","0.00",NULL,"9.96"
"2017","7","0.40",NULL,"269.98"
"2017","7","0.00",NULL,"79.36"
"2017","7","0.80",NULL,"32.78"
"2017","7","0.00",NULL,"55.05"
"2017","7","0.20",NULL,"15.55"
"2017","7","0.00",NULL,"601.65"
"2017","7","0.30",NULL,"408.42"
"2017","7","0.00",NULL,"70.98"
"2017","7","0.70",NULL,"127.76"
"2017","7","0.20",NULL,"1348.70"
"2017","7","0.70",NULL,"3.37"
"2017","7","0.00",NULL,"248.67"
"2017","7","0.50",NULL,"393.17"
"2017","7","0.00",NULL,"5.28"
"2017","7","0.20",NULL,"103.69"
"2017","7","0.70",NULL,"2.89"
"2017","7","0.00",NULL,"15.48"
"2017","7","0.20",NULL,"195.47"
"2017","7","0.00",NULL,"29.97"
"2017","7","0.20",NULL,"74.24"
"2017","7","0.70",NULL,"7.23"
"2017","7","0.00",NULL,"106.75"
"2017","7","0.80",NULL,"2.88"
"2017","7","0.00",NULL,"840.95"
"2017","7","0.20",NULL,"49.06"
"2017","7","0.00",NULL,"122.94"
"2017","7","0.20",NULL,"310.50"
"2017","7","0.40",NULL,"1090.78"
"2017","7","0.20",NULL,"11.81"
"2017","7","0.00",NULL,"159.94"
"2017","7","0.70",NULL,"25.18"
"2018","7","0.00",NULL,"770.76"
"2018","7","0.20",NULL,"18.62"
"2018","7","0.70",NULL,"2.21"
"2018","7","0.00",NULL,"727.52"
"2018","7","0.20",NULL,"4.16"
"2018","7","0.00",NULL,"21.93"
"2018","7","0.20",NULL,"11.26"
"2018","7","0.70",NULL,"44.86"
"2018","7","0.00",NULL,"428.40"
"2018","7","0.20",NULL,"10.08"
"2018","7","0.00",NULL,"1625.67"
"2018","7","0.30",NULL,"528.43"
"2018","7","0.00",NULL,"35.58"
"2018","7","0.20",NULL,"119.62"
"2018","7","0.70",NULL,"1369.76"
"2018","7","0.00",NULL,"176.23"
"2018","7","0.20",NULL,"99.49"
"2018","7","0.00",NULL,"1121.76"
"2018","7","0.40",NULL,"1439.98"
"2018","7","0.00",NULL,"22.32"
"2018","7","0.20","Yes","154.24"
"2018","7","0.00",NULL,"87.15"
"2018","7","0.20",NULL,"23.69"
"2018","7","0.00",NULL,"161.43"
"2018","7","0.20",NULL,"243.88"
"2018","7","0.00",NULL,"245.94"
"2018","7","0.20",NULL,"45.58"
"2018","7","0.00",NULL,"408.87"
"2018","7","0.20",NULL,"897.44"
"2018","7","0.00",NULL,"230.96"
"2018","7","0.20",NULL,"65.47"
"2018","7","0.70",NULL,"1.94"
"2018","7","0.60",NULL,"60.29"
"2018","7","0.00",NULL,"92.52"
"2018","7","0.00","Yes","5.40"
"2018","7","0.00",NULL,"86.20"
"2018","7","0.40",NULL,"494.38"
"2018","7","0.00",NULL,"10.20"
"2018","7","0.20",NULL,"11.63"
"2018","7","0.10",NULL,"283.14"
"2018","7","0.20",NULL,"3032.37"
"2018","7","0.00",NULL,"617.44"
"2018","7","0.80",NULL,"9.26"
"2018","7","0.60",NULL,"327.42"
"2018","7","0.20",NULL,"1279.17"
"2018","7","0.00",NULL,"30.53"
"2018","7","0.20",NULL,"71.98"
"2018","7","0.00",NULL,"12.96"
"2018","7","0.20","Yes","593.57"
"2018","7","0.00",NULL,"27.92"
"2018","7","0.70","Yes","1.87"
"2018","7","0.20",NULL,"287.97"
"2018","7","0.00",NULL,"273.92"
"2018","7","0.20",NULL,"170.56"
"2018","7","0.00",NULL,"580.88"
"2018","7","0.70",NULL,"9.42"
"2018","7","0.00",NULL,"473.08"
"2018","7","0.40",NULL,"59.99"
"2018","7","0.20",NULL,"867.58"
"2018","7","0.00",NULL,"59.64"
"2018","7","0.30",NULL,"253.37"
"2018","7","0.00",NULL,"36.40"
"2018","7","0.20",NULL,"20.94"
"2018","7","0.40",NULL,"143.98"
"2018","7","0.00",NULL,"265.17"
"2018","7","0.20",NULL,"656.49"
"2018","7","0.00",NULL,"12.42"
"2018","7","0.20",NULL,"13.34"
"2018","7","0.00",NULL,"108.68"
"2018","7","0.20",NULL,"84.78"
"2018","7","0.00","Yes","27.42"
"2018","7","0.10",NULL,"408.01"
"2018","7","0.20",NULL,"420.78"
"2018","7","0.20","Yes","338.04"
"2018","7","0.00",NULL,"297.55"
"2018","7","0.20",NULL,"123.19"
"2018","7","0.70",NULL,"19.97"
"2018","7","0.00",NULL,"14.07"
"2018","7","0.20",NULL,"33.49"
"2018","7","0.00",NULL,"635.96"
"2018","7","0.20",NULL,"35.22"
"2018","7","0.00",NULL,"69.36"
"2018","7","0.50",NULL,"265.48"
"2018","7","0.00",NULL,"242.94"
"2018","7","0.20",NULL,"115.14"
"2018","7","0.20","Yes","380.86"
"2018","7","0.20",NULL,"1364.42"
"2018","7","0.20","Yes","338.04"
"2018","7","0.20",NULL,"149.46"
"2018","7","0.00",NULL,"198.79"
"2018","7","0.20",NULL,"5.84"
"2018","7","0.70",NULL,"341.99"
"2018","7","0.00",NULL,"87.71"
"2018","7","0.20",NULL,"325.36"
"2018","7","0.00",NULL,"188.79"
"2018","7","0.60",NULL,"9.55"
"2018","7","0.80",NULL,"11.42"
"2018","7","0.00",NULL,"73.20"
"2018","7","0.20",NULL,"54.48"
"2018","7","0.20","Yes","544.01"
"2018","7","0.20",NULL,"880.68"
"2018","7","0.00",NULL,"35.30"
"2018","7","0.20",NULL,"2.50"
"2018","7","0.00",NULL,"30.84"
"2018","7","0.70",NULL,"5.72"
"2018","7","0.00",NULL,"715.64"
"2018","7","0.20",NULL,"66.69"
"2018","7","0.00",NULL,"339.90"
"2018","7","0.20",NULL,"623.76"
"2018","7","0.00",NULL,"12.96"
"2018","7","0.00","Yes","51.84"
"2018","7","0.10",NULL,"253.76"
"2018","7","0.00",NULL,"48.94"
"2018","7","0.20",NULL,"1706.38"
"2018","7","0.00",NULL,"89.95"
"2018","7","0.20",NULL,"246.02"
"2018","7","0.00",NULL,"196.55"
"2018","7","0.20",NULL,"95.76"
"2018","7","0.00",NULL,"2728.42"
"2018","7","0.50",NULL,"177.45"
"2018","7","0.70",NULL,"8.74"
"2018","7","0.00",NULL,"108.16"
"2018","7","0.70",NULL,"27.40"
"2018","7","0.20","Yes","854.35"
"2018","7","0.80",NULL,"4.75"
"2018","7","0.00",NULL,"132.11"
"2018","7","0.00","Yes","37.68"
"2018","7","0.20",NULL,"8.54"
"2018","7","0.70",NULL,"11.09"
"2018","7","0.20",NULL,"9.14"
"2018","7","0.00",NULL,"58.34"
"2019","7","0.80",NULL,"5.23"
"2019","7","0.00",NULL,"13.56"
"2019","7","0.70",NULL,"1.08"
"2019","7","0.00",NULL,"50.00"
"2019","7","0.20",NULL,"161.57"
"2019","7","0.80",NULL,"6.32"
"2019","7","0.40",NULL,"285.58"
"2019","7","0.00",NULL,"1146.86"
"2019","7","0.20",NULL,"32.90"
"2019","7","0.30",NULL,"298.12"
"2019","7","0.00",NULL,"23.88"
"2019","7","0.20",NULL,"527.92"
"2019","7","0.10",NULL,"163.76"
"2019","7","0.20",NULL,"71.95"
"2019","7","0.50",NULL,"801.60"
"2019","7","0.20",NULL,"20.74"
"2019","7","0.40",NULL,"815.12"
"2019","7","0.00","Yes","168.10"
"2019","7","0.20",NULL,"276.79"
"2019","7","0.00",NULL,"493.77"
"2019","7","0.20",NULL,"19.01"
"2019","7","0.20","Yes","1194.17"
"2019","7","0.00",NULL,"13.12"
"2019","7","0.20",NULL,"54.82"
"2019","7","0.00",NULL,"314.22"
"2019","7","0.00","Yes","1287.45"
"2019","7","0.20",NULL,"62.04"
"2019","7","0.80",NULL,"11.39"
"2019","7","0.60",NULL,"8.79"
"2019","7","0.00",NULL,"20.23"
"2019","7","0.20",NULL,"15.55"
"2019","7","0.00",NULL,"179.94"
"2019","7","0.80",NULL,"94.19"
"2019","7","0.20",NULL,"71.93"
"2019","7","0.00",NULL,"14.62"
"2019","7","0.20",NULL,"63.31"
"2019","7","0.00",NULL,"896.85"
"2019","7","0.00","Yes","269.98"
"2019","7","0.00",NULL,"101.94"
"2019","7","0.00","Yes","132.30"
"2019","7","0.00",NULL,"2505.90"
"2019","7","0.20",NULL,"418.82"
"2019","7","0.00",NULL,"14.89"
"2019","7","0.20",NULL,"225.30"
"2019","7","0.00",NULL,"668.32"
"2019","7","0.40",NULL,"138.59"
"2019","7","0.00",NULL,"328.52"
"2019","7","0.70",NULL,"33.93"
"2019","7","0.20",NULL,"8.84"
"2019","7","0.00",NULL,"535.66"
"2019","7","0.20",NULL,"2642.31"
"2019","7","0.00",NULL,"154.02"
"2019","7","0.20",NULL,"473.29"
"2019","7","0.00",NULL,"543.92"
"2019","7","0.20",NULL,"222.32"
"2019","7","0.00",NULL,"122.80"
"2019","7","0.00","Yes","10.56"
"2019","7","0.20",NULL,"622.27"
"2019","7","0.00",NULL,"60.12"
"2019","7","0.20",NULL,"396.92"
"2019","7","0.00",NULL,"25.99"
"2019","7","0.20",NULL,"478.70"
"2019","7","0.00","Yes","39.08"
"2019","7","0.20",NULL,"39.26"
"2019","7","0.50",NULL,"87.21"
"2019","7","0.00",NULL,"248.48"
"2019","7","0.40",NULL,"210.56"
"2019","7","0.00",NULL,"274.80"
"2019","7","0.20",NULL,"311.98"
"2019","7","0.00",NULL,"154.34"
"2019","7","0.20",NULL,"16.78"
"2019","7","0.00",NULL,"761.90"
"2019","7","0.00","Yes","545.85"
"2019","7","0.20",NULL,"29.80"
"2019","7","0.00",NULL,"52.76"
"2019","7","0.20",NULL,"4.37"
"2019","7","0.00",NULL,"155.88"
"2019","7","0.60",NULL,"332.03"
"2019","7","0.30",NULL,"526.34"
"2019","7","0.00",NULL,"18.24"
"2019","7","0.20",NULL,"36.79"
"2019","7","0.00",NULL,"692.64"
"2019","7","0.20",NULL,"13.13"
"2019","7","0.00",NULL,"463.02"
"2019","7","0.20",NULL,"37.75"
"2019","7","0.00",NULL,"121.86"
"2019","7","0.20",NULL,"194.92"
"2019","7","0.00",NULL,"28.91"
"2019","7","0.40",NULL,"1889.95"
"2019","7","0.00",NULL,"19.68"
"2019","7","0.20",NULL,"2395.20"
"2019","7","0.00",NULL,"90.57"
"2019","7","0.20",NULL,"9.55"
"2019","7","0.00",NULL,"443.92"
"2019","7","0.20",NULL,"16.06"
"2019","7","0.80",NULL,"58.46"
"2019","7","0.30",NULL,"198.74"
"2019","7","0.00","Yes","57.90"
"2019","7","0.20",NULL,"41.42"
"2019","7","0.00",NULL,"129.39"
"2019","7","0.20",NULL,"479.98"
"2019","7","0.00",NULL,"159.75"
"2019","7","0.20",NULL,"124.79"
"2019","7","0.00",NULL,"7.56"
"2019","7","0.30","Yes","310.44"
"2019","7","0.00",NULL,"145.90"
"2019","7","0.30",NULL,"71.37"
"2019","7","0.30","Yes","124.40"
"2019","7","0.00",NULL,"33.48"
"2019","7","0.20",NULL,"194.85"
"2019","7","0.00",NULL,"87.92"
"2019","7","0.20",NULL,"1657.30"
"2019","7","0.00",NULL,"2406.56"
"2019","7","0.40",NULL,"39.59"
"2019","7","0.00",NULL,"24.56"
"2019","7","0.20",NULL,"130.13"
"2019","7","0.00",NULL,"17.48"
"2019","7","0.70",NULL,"76.78"
"2019","7","0.20",NULL,"35.12"
"2019","7","0.10",NULL,"664.15"
"2019","7","0.00",NULL,"179.87"
"2019","7","0.20",NULL,"191.14"
"2019","7","0.00",NULL,"13.36"
"2019","7","0.20",NULL,"34.85"
"2019","7","0.00",NULL,"132.60"
"2019","7","0.20",NULL,"1145.60"
"2019","7","0.80",NULL,"2.86"
"2019","7","0.00",NULL,"5.94"
"2019","7","0.40",NULL,"597.13"
"2019","7","0.20",NULL,"20.10"
"2019","7","0.00",NULL,"26.20"
"2019","7","0.20",NULL,"7.90"
"2019","7","0.80",NULL,"2.11"
"2019","7","0.20",NULL,"15.55"
"2019","7","0.00",NULL,"18.84"
"2019","7","0.20",NULL,"17.47"
"2019","7","0.00",NULL,"268.94"
"2019","7","0.00","Yes","26.55"
"2019","7","0.20",NULL,"242.31"
"2019","7","0.00",NULL,"999.25"
"2019","7","0.40",NULL,"683.99"
"2019","7","0.00",NULL,"58.32"
"2019","7","0.70",NULL,"10.60"
"2019","7","0.00",NULL,"902.91"
"2019","7","0.00","Yes","526.45"
"2019","7","0.20",NULL,"59.54"
"2019","7","0.00",NULL,"12.96"
"2019","7","0.20",NULL,"164.02"
"2019","7","0.00",NULL,"15.84"
"2019","7","0.20",NULL,"121.54"
"2019","7","0.00",NULL,"299.88"
"2019","7","0.20",NULL,"95.48"
"2016","8","0.00","Yes","92.94"
"2016","8","0.00",NULL,"92.52"
"2016","8","0.20",NULL,"2.95"
"2016","8","0.00",NULL,"259.74"
"2016","8","0.20","Yes","213.48"
"2016","8","0.00","Yes","152.91"
"2016","8","0.10",NULL,"167.54"
"2016","8","0.00",NULL,"373.68"
"2016","8","0.00","Yes","29.12"
"2016","8","0.70",NULL,"6.53"
"2016","8","0.20",NULL,"2060.74"
"2016","8","0.00",NULL,"430.35"
"2016","8","0.00","Yes","1202.94"
"2016","8","0.20",NULL,"149.32"
"2016","8","0.40",NULL,"853.09"
"2016","8","0.00",NULL,"439.33"
"2016","8","0.20",NULL,"44.13"
"2016","8","0.00",NULL,"892.26"
"2016","8","0.00","Yes","1089.75"
"2016","8","0.80",NULL,"12.38"
"2016","8","0.70",NULL,"2.86"
"2016","8","0.00",NULL,"26.03"
"2016","8","0.20","Yes","399.96"
"2016","8","0.30",NULL,"421.37"
"2016","8","0.00",NULL,"11.56"
"2016","8","0.00","Yes","158.90"
"2016","8","0.20","Yes","13.18"
"2016","8","0.20",NULL,"17.41"
"2016","8","0.20","Yes","22.72"
"2016","8","0.20",NULL,"130.46"
"2016","8","0.20","Yes","3.91"
"2016","8","0.00",NULL,"1133.35"
"2016","8","0.20",NULL,"69.46"
"2016","8","0.00",NULL,"21.20"
"2016","8","0.00","Yes","22.96"
"2016","8","0.20",NULL,"4.72"
"2016","8","0.30",NULL,"489.23"
"2016","8","0.00",NULL,"13.28"
"2016","8","0.20",NULL,"121.38"
"2016","8","0.70",NULL,"9.35"
"2016","8","0.00",NULL,"535.82"
"2016","8","0.00","Yes","579.95"
"2016","8","0.70",NULL,"20.86"
"2016","8","0.20",NULL,"340.14"
"2016","8","0.00",NULL,"6.28"
"2016","8","0.20",NULL,"17.54"
"2016","8","0.00",NULL,"99.59"
"2016","8","0.00","Yes","40.97"
"2016","8","0.20",NULL,"80.67"
"2016","8","0.00",NULL,"834.97"
"2016","8","0.20",NULL,"40.10"
"2016","8","0.00","Yes","8.56"
"2016","8","0.20",NULL,"1007.94"
"2016","8","0.00",NULL,"165.21"
"2016","8","0.20",NULL,"6.80"
"2016","8","0.00",NULL,"375.34"
"2016","8","0.20",NULL,"330.62"
"2016","8","0.00","Yes","12.35"
"2016","8","0.00",NULL,"101.96"
"2016","8","0.20",NULL,"100.54"
"2016","8","0.00",NULL,"14.04"
"2016","8","0.20",NULL,"233.78"
"2016","8","0.00","Yes","109.92"
"2016","8","0.50","Yes","218.75"
"2016","8","0.00",NULL,"95.10"
"2016","8","0.20",NULL,"128.59"
"2016","8","0.40",NULL,"174.06"
"2016","8","0.00",NULL,"539.94"
"2016","8","0.80",NULL,"25.68"
"2016","8","0.00",NULL,"464.90"
"2016","8","0.20",NULL,"76.18"
"2016","8","0.70",NULL,"505.18"
"2016","8","0.20",NULL,"902.31"
"2016","8","0.00",NULL,"95.94"
"2016","8","0.20",NULL,"689.10"
"2016","8","0.00",NULL,"65.88"
"2016","8","0.20",NULL,"29.81"
"2016","8","0.00",NULL,"549.99"
"2016","8","0.20",NULL,"78.30"
"2016","8","0.00",NULL,"272.61"
"2016","8","0.20",NULL,"1199.98"
"2016","8","0.20","Yes","195.14"
"2016","8","0.20",NULL,"226.80"
"2016","8","0.00",NULL,"1210.49"
"2016","8","0.20",NULL,"1106.72"
"2016","8","0.20","Yes","46.44"
"2016","8","0.20",NULL,"19.75"
"2016","8","0.00",NULL,"4.56"
"2016","8","0.20",NULL,"158.93"
"2016","8","0.00",NULL,"21.36"
"2016","8","0.20",NULL,"8.29"
"2016","8","0.00",NULL,"151.95"
"2016","8","0.20",NULL,"155.46"
"2016","8","0.00","Yes","16.40"
"2016","8","0.20","Yes","2.60"
"2016","8","0.00",NULL,"500.24"
"2016","8","0.20",NULL,"62.92"
"2016","8","0.00","Yes","447.84"
"2016","8","0.00",NULL,"8.64"
"2016","8","0.20","Yes","17.86"
"2016","8","0.80",NULL,"30.96"
"2016","8","0.00",NULL,"61.76"
"2016","8","0.70",NULL,"76.78"
"2016","8","0.00",NULL,"289.24"
"2016","8","0.00","Yes","13.36"
"2016","8","0.00",NULL,"239.74"
"2017","8","0.00",NULL,"97.88"
"2017","8","0.20",NULL,"224.09"
"2017","8","0.20",NULL,"1552.83"
"2017","8","0.30",NULL,"918.79"
"2017","8","0.00",NULL,"142.92"
"2017","8","0.30",NULL,"369.20"
"2017","8","0.00",NULL,"714.68"
"2017","8","0.20",NULL,"20.96"
"2017","8","0.60",NULL,"7.88"
"2017","8","0.20",NULL,"670.22"
"2017","8","0.20","Yes","586.40"
"2017","8","0.70",NULL,"3.76"
"2017","8","0.20",NULL,"8.59"
"2017","8","0.50",NULL,"301.47"
"2017","8","0.20",NULL,"1653.07"
"2017","8","0.20","Yes","1879.96"
"2017","8","0.20",NULL,"4.61"
"2017","8","0.20","Yes","144.78"
"2017","8","0.20",NULL,"1015.34"
"2017","8","0.00",NULL,"2.20"
"2017","8","0.20",NULL,"239.98"
"2017","8","0.00",NULL,"199.98"
"2017","8","0.70",NULL,"2.72"
"2017","8","0.20",NULL,"999.43"
"2017","8","0.00",NULL,"3.75"
"2017","8","0.20",NULL,"10.37"
"2017","8","0.00",NULL,"283.61"
"2017","8","0.20",NULL,"52.87"
"2017","8","0.00",NULL,"79.96"
"2017","8","0.20",NULL,"33.49"
"2017","8","0.00",NULL,"484.65"
"2017","8","0.20",NULL,"56.42"
"2017","8","0.00",NULL,"221.70"
"2017","8","0.20",NULL,"695.90"
"2017","8","0.00",NULL,"122.60"
"2017","8","0.40",NULL,"26.98"
"2017","8","0.20",NULL,"772.91"
"2017","8","0.00",NULL,"3.08"
"2017","8","0.20",NULL,"40.78"
"2017","8","0.00",NULL,"110.98"
"2017","8","0.00","Yes","104.90"
"2017","8","0.00",NULL,"41.40"
"2017","8","0.60",NULL,"20.10"
"2017","8","0.00",NULL,"372.60"
"2017","8","0.40",NULL,"519.79"
"2017","8","0.00",NULL,"887.43"
"2017","8","0.70",NULL,"112.42"
"2017","8","0.20","Yes","5.04"
"2017","8","0.00",NULL,"628.09"
"2017","8","0.20",NULL,"12.03"
"2017","8","0.60",NULL,"14.76"
"2017","8","0.00",NULL,"113.92"
"2017","8","0.20",NULL,"724.08"
"2017","8","0.00",NULL,"3080.00"
"2017","8","0.30",NULL,"103.48"
"2017","8","0.00",NULL,"728.82"
"2017","8","0.20","Yes","544.01"
"2017","8","0.00",NULL,"4.16"
"2017","8","0.20",NULL,"252.80"
"2017","8","0.00",NULL,"10.02"
"2017","8","0.30",NULL,"598.46"
"2017","8","0.20",NULL,"147.51"
"2017","8","0.00",NULL,"780.19"
"2017","8","0.20",NULL,"31.18"
"2017","8","0.80",NULL,"1.36"
"2017","8","0.50",NULL,"277.50"
"2017","8","0.20",NULL,"23.04"
"2017","8","0.20","Yes","7.28"
"2017","8","0.00",NULL,"1069.78"
"2017","8","0.20",NULL,"133.47"
"2017","8","0.80",NULL,"6.23"
"2017","8","0.20",NULL,"36.29"
"2017","8","0.00",NULL,"157.84"
"2017","8","0.40",NULL,"667.17"
"2017","8","0.20",NULL,"21.73"
"2017","8","0.80",NULL,"2.72"
"2017","8","0.00",NULL,"52.20"
"2017","8","0.20","Yes","2.30"
"2017","8","0.00",NULL,"17.52"
"2017","8","0.20",NULL,"476.06"
"2017","8","0.00",NULL,"1314.77"
"2017","8","0.20",NULL,"44.69"
"2017","8","0.20","Yes","313.02"
"2017","8","0.00",NULL,"138.00"
"2017","8","0.20",NULL,"307.67"
"2017","8","0.20",NULL,"1119.11"
"2017","8","0.00",NULL,"105.96"
"2017","8","0.80",NULL,"5.77"
"2017","8","0.00",NULL,"47.04"
"2017","8","0.80",NULL,"3.80"
"2017","8","0.00",NULL,"21.98"
"2017","8","0.20",NULL,"564.77"
"2017","8","0.00",NULL,"707.91"
"2017","8","0.00","Yes","64.22"
"2017","8","0.20","Yes","6.61"
"2017","8","0.00",NULL,"427.33"
"2017","8","0.20",NULL,"2799.96"
"2017","8","0.00",NULL,"91.26"
"2017","8","0.20",NULL,"64.68"
"2017","8","0.00",NULL,"979.95"
"2017","8","0.20",NULL,"56.70"
"2017","8","0.00",NULL,"21.40"
"2017","8","0.20",NULL,"41.36"
"2017","8","0.00",NULL,"98.88"
"2018","8","0.70",NULL,"3.49"
"2018","8","0.00","Yes","32.40"
"2018","8","0.20",NULL,"105.55"
"2018","8","0.00",NULL,"197.05"
"2018","8","0.20",NULL,"3570.71"
"2018","8","0.00",NULL,"10.86"
"2018","8","0.20",NULL,"134.29"
"2018","8","0.00",NULL,"103.60"
"2018","8","0.20",NULL,"543.87"
"2018","8","0.00",NULL,"323.15"
"2018","8","0.00","Yes","166.58"
"2018","8","0.20",NULL,"55.17"
"2018","8","0.00",NULL,"377.32"
"2018","8","0.50",NULL,"163.88"
"2018","8","0.20",NULL,"735.52"
"2018","8","0.40",NULL,"290.90"
"2018","8","0.00",NULL,"9.82"
"2018","8","0.20",NULL,"494.73"
"2018","8","0.00","Yes","10.23"
"2018","8","0.20",NULL,"2887.06"
"2018","8","0.80",NULL,"1.79"
"2018","8","0.00",NULL,"254.97"
"2018","8","0.20",NULL,"11.78"
"2018","8","0.00",NULL,"17.94"
"2018","8","0.20",NULL,"31.01"
"2018","8","0.00",NULL,"234.06"
"2018","8","0.20",NULL,"727.30"
"2018","8","0.40",NULL,"259.90"
"2018","8","0.20",NULL,"481.82"
"2018","8","0.00",NULL,"32.40"
"2018","8","0.30",NULL,"1024.72"
"2018","8","0.00",NULL,"25.20"
"2018","8","0.20",NULL,"225.30"
"2018","8","0.00",NULL,"121.36"
"2018","8","0.20",NULL,"426.65"
"2018","8","0.70",NULL,"4.34"
"2018","8","0.20",NULL,"522.24"
"2018","8","0.70",NULL,"37.76"
"2018","8","0.20",NULL,"79.92"
"2018","8","0.60",NULL,"5.34"
"2018","8","0.00","Yes","59.97"
"2018","8","0.60",NULL,"22.61"
"2018","8","0.20",NULL,"162.97"
"2018","8","0.00",NULL,"45.70"
"2018","8","0.60",NULL,"9.55"
"2018","8","0.00",NULL,"179.97"
"2018","8","0.20",NULL,"3.53"
"2018","8","0.00",NULL,"1352.83"
"2018","8","0.20",NULL,"9.22"
