"row_id","order_date","ship_date","ship_mode","sales","quantity","discount","profit","returned"
"3138","2019-11-12","2019-11-18","Standard Class","12.22","2","0.20","4.43",NULL
"3139","2019-11-12","2019-11-18","Standard Class","44.78","2","0.20","-0.56",NULL
"3140","2019-11-12","2019-11-18","Standard Class","22.85","3","0.60","-17.71",NULL
"3142","2016-12-12","2016-12-12","Same Day","210.39","2","0.80","-336.63",NULL
"3143","2019-09-25","2019-09-27","Second Class","119.96","5","0.20","35.99",NULL
"3144","2019-09-25","2019-09-27","Second Class","10.61","6","0.20","0.93",NULL
"3145","2018-09-05","2018-09-11","Standard Class","347.80","7","0.30","-24.84",NULL
"3146","2019-02-11","2019-02-13","Second Class","963.14","4","0.20","108.35","1"
"3147","2019-02-11","2019-02-13","Second Class","88.78","3","0.20","7.77","1"
"3151","2017-12-15","2017-12-18","First Class","2025.36","6","0.20","607.61",NULL
"3152","2017-12-15","2017-12-18","First Class","1799.99","2","0.70","-2639.99",NULL
"3153","2017-12-15","2017-12-18","First Class","101.99","2","0.40","-17.00",NULL
"3154","2017-12-15","2017-12-18","First Class","262.86","7","0.20","69.00",NULL
"3156","2016-08-03","2016-08-05","Second Class","93.02","3","0.20","33.72",NULL
"3157","2017-08-24","2017-08-28","Standard Class","284.36","2","0.40","-75.83",NULL
"3159","2018-03-26","2018-03-27","First Class","67.64","5","0.20","5.92",NULL
"3160","2018-03-26","2018-03-27","First Class","119.98","3","0.20","-18.00",NULL
"3161","2016-09-12","2016-09-16","Second Class","5.18","5","0.80","-8.03",NULL
"3166","2016-09-21","2016-09-25","Standard Class","239.98","2","0.20","24.00",NULL
"3169","2018-05-28","2018-06-03","Standard Class","390.27","8","0.20","-24.39",NULL
"3170","2018-05-28","2018-06-03","Standard Class","62.19","13","0.20","19.44",NULL
"3172","2018-03-21","2018-03-28","Standard Class","3.17","2","0.80","-4.75",NULL
"3173","2018-03-21","2018-03-28","Standard Class","528.43","5","0.30","0.00",NULL
"3174","2018-03-21","2018-03-28","Standard Class","13.39","3","0.20","1.51",NULL
"3176","2019-09-23","2019-09-29","Standard Class","180.59","2","0.70","-240.78",NULL
"3177","2019-09-23","2019-09-29","Standard Class","47.98","2","0.20","0.60",NULL
"3186","2016-11-07","2016-11-09","First Class","26.05","3","0.80","-44.28","1"
"3187","2016-11-07","2016-11-09","First Class","74.35","3","0.20","26.95","1"
"3190","2019-10-20","2019-10-22","Second Class","20.93","4","0.20","7.59",NULL
"3191","2017-12-27","2018-01-01","Standard Class","12.67","3","0.20","-3.17",NULL
"3193","2019-06-04","2019-06-08","Standard Class","6.37","7","0.80","-9.56",NULL
"3194","2016-09-01","2016-09-04","First Class","3.65","3","0.80","-6.02",NULL
"3195","2016-09-01","2016-09-04","First Class","31.10","6","0.20","10.89",NULL
"3198","2017-07-10","2017-07-10","Same Day","3.37","3","0.70","-2.24",NULL
"3199","2016-12-01","2016-12-07","Standard Class","95.97","4","0.20","9.60",NULL
"3200","2019-12-18","2019-12-22","Standard Class","18.70","7","0.20","2.34",NULL
"3201","2016-05-18","2016-05-20","Second Class","149.23","3","0.20","3.73",NULL
"3202","2016-05-18","2016-05-20","Second Class","15.94","4","0.20","5.78",NULL
"3203","2016-11-10","2016-11-16","Standard Class","601.54","8","0.20","60.15",NULL
"3210","2018-01-09","2018-01-15","Standard Class","377.93","9","0.20","141.72",NULL
"3211","2019-09-22","2019-09-27","Standard Class","13.39","3","0.20","5.02",NULL
"3212","2019-09-22","2019-09-27","Standard Class","11.23","7","0.80","-18.53",NULL
"3214","2018-05-26","2018-06-01","Standard Class","1.50","1","0.20","0.17",NULL
"3215","2018-05-26","2018-06-01","Standard Class","34.85","2","0.20","6.53",NULL
"3218","2019-11-10","2019-11-16","Standard Class","931.18","3","0.20","314.27",NULL
"3223","2016-10-02","2016-10-05","First Class","9.41","2","0.20","3.41",NULL
"3224","2016-10-02","2016-10-05","First Class","4.67","2","0.20","1.46",NULL
"3225","2016-10-02","2016-10-05","First Class","318.40","2","0.20","107.46",NULL
"3226","2016-10-02","2016-10-05","First Class","12.77","6","0.20","4.63",NULL
"3227","2016-10-02","2016-10-05","First Class","15.36","2","0.20","-3.26",NULL
"3228","2016-10-02","2016-10-05","First Class","230.38","3","0.20","20.16",NULL
"3229","2016-10-02","2016-10-05","First Class","7.16","1","0.20","-0.09",NULL
"3232","2019-04-16","2019-04-22","Standard Class","26.05","3","0.80","-44.28",NULL
"3233","2019-04-16","2019-04-22","Standard Class","2.90","1","0.80","-4.78",NULL
"3234","2019-04-16","2019-04-22","Standard Class","32.54","2","0.20","-7.73",NULL
"3235","2018-04-24","2018-04-27","First Class","3.98","1","0.20","1.39",NULL
"3236","2018-01-15","2018-01-15","Same Day","181.80","1","0.30","-15.58",NULL
"3238","2018-05-02","2018-05-02","Same Day","45.58","3","0.20","15.95",NULL
"3239","2018-11-20","2018-11-27","Standard Class","318.43","5","0.30","-77.33",NULL
"3240","2018-11-20","2018-11-27","Standard Class","122.92","7","0.20","46.10",NULL
"3241","2018-11-20","2018-11-27","Standard Class","7.07","3","0.60","-2.83",NULL
"3243","2019-03-31","2019-04-05","Second Class","13.47","13","0.80","-22.90",NULL
"3244","2019-12-01","2019-12-05","Standard Class","219.80","5","0.20","24.73",NULL
"3245","2019-12-01","2019-12-05","Standard Class","317.06","3","0.30","-18.12",NULL
"3249","2018-09-17","2018-09-21","Standard Class","113.89","2","0.20","9.97",NULL
"3250","2018-09-17","2018-09-21","Standard Class","105.58","2","0.20","7.92",NULL
"3252","2019-04-17","2019-04-19","First Class","60.31","3","0.20","5.28",NULL
"3253","2019-10-27","2019-10-30","Second Class","7.06","3","0.20","2.21",NULL
"3254","2019-10-27","2019-10-30","Second Class","27.18","2","0.20","2.04",NULL
"3255","2018-07-08","2018-07-14","Standard Class","107.98","1","0.20","9.45",NULL
"3256","2018-07-08","2018-07-14","Standard Class","19.30","3","0.20","6.03",NULL
"3257","2017-08-09","2017-08-14","Standard Class","4.61","2","0.20","1.67",NULL
"3258","2018-12-09","2018-12-14","Second Class","79.97","3","0.40","-29.32",NULL
"3259","2018-12-09","2018-12-14","Second Class","2.95","2","0.70","-2.06",NULL
"3260","2018-11-13","2018-11-17","Standard Class","3.14","2","0.80","-4.70",NULL
"3261","2016-11-14","2016-11-15","First Class","20.74","4","0.20","7.26",NULL
"3265","2018-03-04","2018-03-08","Second Class","10.08","4","0.20","3.53",NULL
"3266","2016-10-11","2016-10-15","Standard Class","281.90","2","0.20","10.57",NULL
"3267","2016-10-11","2016-10-15","Standard Class","201.43","3","0.20","67.98",NULL
"3273","2017-02-09","2017-02-16","Standard Class","203.92","5","0.20","22.94",NULL
"3274","2019-05-08","2019-05-12","Standard Class","3359.95","6","0.20","1049.99",NULL
"3282","2016-09-17","2016-09-24","Standard Class","47.98","2","0.20","13.20",NULL
"3283","2016-09-17","2016-09-24","Standard Class","4.62","1","0.20","1.68",NULL
"3285","2016-09-12","2016-09-17","Standard Class","63.92","7","0.70","-46.88",NULL
"3288","2017-12-13","2017-12-15","First Class","494.38","3","0.20","49.44","1"
"3289","2017-12-13","2017-12-15","First Class","29.20","5","0.20","9.86","1"
"3295","2016-08-15","2016-08-18","First Class","30.96","8","0.80","-52.63",NULL
"3297","2017-05-23","2017-05-30","Standard Class","19.19","7","0.70","-12.80","1"
"3298","2017-05-23","2017-05-30","Standard Class","121.79","4","0.20","13.70","1"
"3299","2019-11-16","2019-11-16","Same Day","1919.98","3","0.20","216.00","1"
"3300","2016-11-18","2016-11-22","Standard Class","51.00","1","0.70","-40.80",NULL
"3301","2016-11-18","2016-11-22","Standard Class","76.79","1","0.20","-16.32",NULL
"3302","2016-11-18","2016-11-22","Standard Class","539.96","6","0.40","-107.99",NULL
"3303","2016-11-18","2016-11-22","Standard Class","60.31","3","0.20","5.28",NULL
"3304","2016-11-18","2016-11-22","Standard Class","1.94","3","0.70","-1.43",NULL
"3305","2016-12-30","2017-01-01","Second Class","12.98","3","0.20","4.71",NULL
"3306","2016-12-30","2017-01-01","Second Class","217.58","2","0.20","19.04",NULL
"3307","2016-12-30","2017-01-01","Second Class","328.78","3","0.20","28.77",NULL
"3308","2016-12-30","2017-01-01","Second Class","2.29","3","0.80","-3.66",NULL
"3309","2016-12-30","2017-01-01","Second Class","47.98","2","0.20","14.40",NULL
"3310","2017-11-05","2017-11-11","Standard Class","25.34","6","0.20","8.87",NULL
"3311","2018-09-17","2018-09-22","Standard Class","232.40","5","0.20","78.44",NULL
"3313","2016-09-27","2016-10-01","Standard Class","603.92","5","0.20","45.29",NULL
"3315","2019-12-24","2019-12-28","Standard Class","271.76","2","0.10","48.31",NULL
"3316","2019-12-24","2019-12-28","Standard Class","14.38","3","0.20","4.85",NULL
"3317","2019-11-10","2019-11-15","Second Class","341.96","5","0.60","-427.45",NULL
"3320","2016-12-20","2016-12-25","Standard Class","43.51","7","0.20","3.81",NULL
"3321","2016-12-20","2016-12-25","Standard Class","662.88","3","0.20","74.57",NULL
"3322","2016-12-20","2016-12-25","Standard Class","25.92","5","0.20","9.07",NULL
"3325","2016-11-11","2016-11-15","Standard Class","896.99","5","0.80","-1480.03",NULL
"3326","2016-11-11","2016-11-15","Standard Class","1.23","1","0.80","-1.97",NULL
"3327","2016-11-11","2016-11-15","Standard Class","67.56","3","0.20","6.76",NULL
"3328","2016-11-11","2016-11-15","Standard Class","21.72","5","0.20","7.87",NULL
"3329","2016-11-11","2016-11-15","Standard Class","262.34","8","0.20","95.10",NULL
"3330","2016-11-11","2016-11-15","Standard Class","148.48","2","0.20","16.70",NULL
"3331","2016-11-11","2016-11-15","Standard Class","241.18","3","0.20","15.07",NULL
"3332","2019-12-14","2019-12-20","Standard Class","227.98","3","0.20","28.50",NULL
"3333","2019-12-14","2019-12-20","Standard Class","52.68","3","0.20","19.76",NULL
"3334","2019-12-14","2019-12-20","Standard Class","2.03","1","0.60","-1.32",NULL
"3336","2019-08-21","2019-08-22","First Class","431.97","4","0.20","37.80","1"
"3338","2019-08-21","2019-08-22","First Class","568.73","3","0.20","28.44","1"
"3339","2019-08-21","2019-08-22","First Class","117.14","9","0.20","42.46","1"
"3343","2018-08-27","2018-09-01","Second Class","244.62","1","0.30","20.97","1"
"3349","2019-11-05","2019-11-07","First Class","16.03","5","0.80","-25.65",NULL
"3350","2018-08-17","2018-08-21","Standard Class","15.71","4","0.20","5.70",NULL
"3352","2016-09-23","2016-09-28","Standard Class","436.00","3","0.20","20.52",NULL
"3353","2016-09-23","2016-09-28","Standard Class","83.98","2","0.20","31.49",NULL
"3355","2016-07-19","2016-07-24","Standard Class","70.56","1","0.30","-4.03",NULL
"3358","2019-09-07","2019-09-13","Standard Class","73.01","9","0.20","26.47",NULL
"3359","2018-05-06","2018-05-10","Standard Class","3.21","2","0.80","-5.29",NULL
"3360","2018-05-06","2018-05-10","Standard Class","26.18","2","0.20","-3.27",NULL
"3365","2018-07-16","2018-07-18","Second Class","9.55","3","0.60","-3.82",NULL
"3366","2016-01-31","2016-02-02","First Class","290.67","2","0.20","3.42",NULL
"3367","2016-07-09","2016-07-15","Standard Class","10.37","2","0.20","3.63",NULL
"3368","2016-07-09","2016-07-15","Standard Class","14.35","3","0.20","4.49",NULL
"3370","2017-11-21","2017-11-25","Standard Class","66.05","4","0.20","23.12",NULL
"3372","2019-09-23","2019-09-30","Standard Class","25.82","6","0.20","9.04",NULL
"3375","2017-12-04","2017-12-10","Standard Class","364.41","5","0.10","8.10",NULL
"3377","2017-12-04","2017-12-10","Standard Class","361.76","2","0.10","68.33",NULL
"3378","2018-11-01","2018-11-04","First Class","111.67","9","0.20","6.98",NULL
"3379","2019-03-17","2019-03-21","Standard Class","13.78","6","0.80","-22.04","1"
"3380","2019-03-17","2019-03-21","Standard Class","10.27","3","0.20","3.21","1"
"3381","2019-11-23","2019-11-24","First Class","24.05","9","0.20","7.21",NULL
"3382","2019-08-27","2019-08-30","First Class","2.90","1","0.20","0.98",NULL
"3384","2017-12-04","2017-12-09","Second Class","384.17","7","0.10","29.88",NULL
"3386","2019-10-07","2019-10-11","Standard Class","580.67","4","0.20","65.33",NULL
"3387","2019-10-07","2019-10-11","Standard Class","18.94","3","0.20","5.92",NULL
"3388","2019-10-07","2019-10-11","Standard Class","222.38","2","0.20","16.68",NULL
"3389","2019-10-07","2019-10-11","Standard Class","50.45","6","0.70","-33.64",NULL
"3390","2019-10-07","2019-10-11","Standard Class","154.76","3","0.40","-36.11",NULL
"3391","2019-03-25","2019-03-30","Second Class","6.85","2","0.20","2.14",NULL
"3392","2016-08-09","2016-08-13","Standard Class","1091.17","4","0.20","68.20",NULL
"3393","2016-08-09","2016-08-13","Standard Class","219.17","2","0.20","-43.83",NULL
"3394","2016-11-22","2016-11-25","First Class","6.93","1","0.80","-11.08",NULL
"3395","2019-06-10","2019-06-10","Same Day","40.03","6","0.20","15.01",NULL
"3403","2017-05-04","2017-05-05","First Class","22.29","7","0.60","-8.92",NULL
"3404","2019-05-29","2019-06-05","Standard Class","65.42","4","0.60","-52.34",NULL
"3406","2016-04-23","2016-04-27","Standard Class","281.37","2","0.30","-12.06",NULL
"3407","2016-04-23","2016-04-27","Standard Class","281.37","2","0.30","-12.06",NULL
"3408","2016-04-23","2016-04-27","Standard Class","7.49","8","0.70","-5.24",NULL
"3409","2016-04-23","2016-04-27","Standard Class","22.34","4","0.20","7.82",NULL
"3410","2019-04-30","2019-05-06","Standard Class","10.37","2","0.20","3.63",NULL
"3412","2018-09-20","2018-09-24","Standard Class","271.98","2","0.20","88.39",NULL
"3415","2018-09-20","2018-09-24","Standard Class","48.64","2","0.20","15.81",NULL
"3418","2017-04-27","2017-05-02","Standard Class","43.56","5","0.20","3.27",NULL
"3419","2017-04-27","2017-05-02","Standard Class","5.84","2","0.20","0.73",NULL
"3420","2017-09-06","2017-09-13","Standard Class","271.76","2","0.10","60.39",NULL
"3424","2018-05-28","2018-06-03","Standard Class","22.72","4","0.20","7.38","1"
"3425","2018-05-28","2018-06-03","Standard Class","558.40","2","0.20","41.88","1"
"3428","2019-07-03","2019-07-06","Second Class","32.90","4","0.20","11.10",NULL
"3429","2019-07-03","2019-07-06","Second Class","215.15","2","0.40","-103.99",NULL
"3430","2019-07-03","2019-07-06","Second Class","30.96","6","0.20","11.22",NULL
"3434","2019-12-05","2019-12-09","Standard Class","24.82","3","0.20","8.38",NULL
"3435","2019-12-05","2019-12-09","Standard Class","14.98","6","0.20","5.43",NULL
"3436","2017-09-27","2017-09-29","First Class","15.08","2","0.80","-22.62",NULL
"3437","2017-09-27","2017-09-29","First Class","24.29","3","0.60","-12.75",NULL
"3438","2019-10-30","2019-10-30","Same Day","16.19","2","0.60","-8.50",NULL
"3439","2019-10-30","2019-10-30","Same Day","251.01","2","0.30","-68.13",NULL
"3440","2019-10-30","2019-10-30","Same Day","54.19","6","0.20","4.06",NULL
"3441","2017-11-29","2017-11-30","Same Day","4.30","1","0.20","1.56",NULL
"3445","2018-07-29","2018-08-02","Standard Class","84.78","2","0.20","-16.96",NULL
"3449","2018-10-07","2018-10-13","Standard Class","27.26","2","0.20","8.86",NULL
"3453","2016-03-16","2016-03-21","Second Class","471.92","2","0.20","29.50",NULL
"3455","2017-07-09","2017-07-14","Standard Class","5.16","3","0.20","0.84",NULL
"3456","2018-02-20","2018-02-27","Standard Class","16.50","2","0.20","5.57",NULL
"3457","2019-09-16","2019-09-18","First Class","71.98","3","0.20","19.79",NULL
"3458","2019-09-16","2019-09-18","First Class","22.51","3","0.20","2.25",NULL
"3459","2019-09-16","2019-09-18","First Class","3.44","2","0.70","-2.76",NULL
"3460","2019-09-16","2019-09-18","First Class","538.19","2","0.70","-412.62",NULL
"3461","2019-09-16","2019-09-18","First Class","47.98","2","0.20","14.40",NULL
"3462","2019-11-05","2019-11-10","Second Class","492.77","4","0.20","55.44",NULL
"3464","2018-11-25","2018-11-30","Standard Class","5.08","1","0.20","1.65",NULL
"3465","2019-12-03","2019-12-05","Second Class","47.99","1","0.20","7.20",NULL
"3470","2017-04-06","2017-04-10","Standard Class","47.95","3","0.20","16.18",NULL
"3472","2019-11-12","2019-11-17","Standard Class","10.85","2","0.20","3.53",NULL
"3473","2019-11-12","2019-11-17","Standard Class","18.54","2","0.20","3.01",NULL
"3481","2018-12-08","2018-12-14","Standard Class","1421.66","6","0.20","-195.48",NULL
"3487","2018-11-30","2018-11-30","Same Day","36.19","1","0.20","2.71",NULL
"3488","2019-09-05","2019-09-11","Standard Class","147.18","2","0.20","-29.44",NULL
"3489","2017-07-02","2017-07-06","Standard Class","408.42","2","0.30","-5.83",NULL
"3490","2017-07-02","2017-07-06","Standard Class","382.12","6","0.30","-92.80",NULL
"3491","2017-07-02","2017-07-06","Standard Class","68.60","5","0.20","6.00",NULL
"3492","2017-07-02","2017-07-06","Standard Class","435.50","3","0.20","48.99",NULL
"3493","2017-07-02","2017-07-06","Standard Class","11.17","2","0.20","3.77",NULL
"3497","2018-08-08","2018-08-15","Standard Class","513.02","2","0.20","12.83",NULL
"3499","2018-08-08","2018-08-15","Standard Class","15.24","5","0.20","5.33",NULL
"3503","2019-04-10","2019-04-10","Same Day","10.37","2","0.20","3.63",NULL
"3504","2019-04-10","2019-04-10","Same Day","95.74","3","0.20","20.34",NULL
"3506","2016-06-20","2016-06-24","Standard Class","201.58","2","0.20","20.16",NULL
"3507","2016-06-20","2016-06-24","Standard Class","3.39","4","0.80","-5.09",NULL
"3508","2016-06-20","2016-06-24","Standard Class","193.07","4","0.30","-19.87",NULL
"3509","2016-06-20","2016-06-24","Standard Class","15.55","3","0.20","5.44",NULL
"3510","2016-06-20","2016-06-24","Standard Class","11.65","2","0.20","4.08",NULL
"3511","2016-06-20","2016-06-24","Standard Class","418.80","2","0.40","-97.72",NULL
"3512","2016-06-20","2016-06-24","Standard Class","509.49","7","0.20","-127.37",NULL
"3513","2019-09-04","2019-09-06","First Class","825.17","9","0.30","-117.88",NULL
"3514","2019-09-04","2019-09-06","First Class","17.76","3","0.20","5.55",NULL
"3515","2019-09-04","2019-09-06","First Class","6.91","3","0.20","0.86",NULL
"3517","2018-08-09","2018-08-12","First Class","30.82","9","0.20","9.63",NULL
"3518","2018-08-09","2018-08-12","First Class","44.78","2","0.20","4.48",NULL
"3519","2018-08-09","2018-08-12","First Class","569.54","4","0.20","64.07",NULL
"3520","2017-06-22","2017-06-25","First Class","796.43","7","0.50","-525.64",NULL
"3521","2017-04-10","2017-04-15","Standard Class","12.83","2","0.20","4.33",NULL
